id	local_path	family	producer	producer_detail	lineage	holdout	origin	url	license	rights_basis	source_project	source_ref
python-docx-hdr-header-footer	docx/python-docx/python-docx-hdr-header-footer.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 16.0000)	python-openxml/python-docx:docx:hdr-header-footer	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/hdr-header-footer.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-num-having-numbering-part	docx/python-docx/python-docx-num-having-numbering-part.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	python-openxml/python-docx:docx:num-having-numbering-part	yes	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/num-having-numbering-part.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-par-alignment	docx/python-docx/python-docx-par-alignment.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	python-openxml/python-docx:docx:par-alignment	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/par-alignment.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-par-hlink-frags	docx/python-docx/python-docx-par-hlink-frags.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 16.0000)	python-openxml/python-docx:docx:par-hlink-frags	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/par-hlink-frags.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-par-hyperlinks	docx/python-docx/python-docx-par-hyperlinks.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 16.0000)	python-openxml/python-docx:docx:par-hyperlinks	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/par-hyperlinks.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-par-known-paragraphs	docx/python-docx/python-docx-par-known-paragraphs.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	python-openxml/python-docx:docx:par-known-paragraphs	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/par-known-paragraphs.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-par-known-styles	docx/python-docx/python-docx-par-known-styles.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	python-openxml/python-docx:docx:par-known-styles	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/par-known-styles.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-par-rendered-page-breaks	docx/python-docx/python-docx-par-rendered-page-breaks.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 16.0000)	python-openxml/python-docx:docx:par-rendered-page-breaks	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/par-rendered-page-breaks.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-run-char-style	docx/python-docx/python-docx-run-char-style.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	python-openxml/python-docx:docx:run-char-style	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/run-char-style.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-run-enumerated-props	docx/python-docx/python-docx-run-enumerated-props.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	python-openxml/python-docx:docx:run-enumerated-props	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/run-enumerated-props.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-sct-first-page-hdrftr	docx/python-docx/python-docx-sct-first-page-hdrftr.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 16.0000)	python-openxml/python-docx:docx:sct-first-page-hdrftr	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/sct-first-page-hdrftr.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-sct-inner-content	docx/python-docx/python-docx-sct-inner-content.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 16.0000)	python-openxml/python-docx:docx:sct-inner-content	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/sct-inner-content.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-sct-section-props	docx/python-docx/python-docx-sct-section-props.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	python-openxml/python-docx:docx:sct-section-props	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/sct-section-props.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-set-no-settings-part	docx/python-docx/python-docx-set-no-settings-part.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	python-openxml/python-docx:docx:set-no-settings-part	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/set-no-settings-part.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-shp-inline-shape-access	docx/python-docx/python-docx-shp-inline-shape-access.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	python-openxml/python-docx:docx:shp-inline-shape-access	yes	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/shp-inline-shape-access.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-sty-behav-props	docx/python-docx/python-docx-sty-behav-props.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	python-openxml/python-docx:docx:sty-behav-props	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/sty-behav-props.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-sty-having-no-styles-part	docx/python-docx/python-docx-sty-having-no-styles-part.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	python-openxml/python-docx:docx:sty-having-no-styles-part	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/sty-having-no-styles-part.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-sty-having-styles-part	docx/python-docx/python-docx-sty-having-styles-part.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	python-openxml/python-docx:docx:sty-having-styles-part	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/sty-having-styles-part.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-sty-known-styles	docx/python-docx/python-docx-sty-known-styles.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	python-openxml/python-docx:docx:sty-known-styles	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/sty-known-styles.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-tab-stops	docx/python-docx/python-docx-tab-stops.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	python-openxml/python-docx:docx:tab-stops	yes	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/tab-stops.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-tbl-2x2-table	docx/python-docx/python-docx-tbl-2x2-table.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	python-openxml/python-docx:docx:tbl-#x#-table	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/tbl-2x2-table.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-tbl-cell-access	docx/python-docx/python-docx-tbl-cell-access.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	python-openxml/python-docx:docx:tbl-cell-access	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/tbl-cell-access.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-tbl-cell-props	docx/python-docx/python-docx-tbl-cell-props.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	python-openxml/python-docx:docx:tbl-cell-props	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/tbl-cell-props.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-tbl-col-props	docx/python-docx/python-docx-tbl-col-props.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	python-openxml/python-docx:docx:tbl-col-props	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/tbl-col-props.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-tbl-having-applied-style	docx/python-docx/python-docx-tbl-having-applied-style.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	python-openxml/python-docx:docx:tbl-having-applied-style	yes	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/tbl-having-applied-style.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-tbl-having-tables	docx/python-docx/python-docx-tbl-having-tables.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	python-openxml/python-docx:docx:tbl-having-tables	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/tbl-having-tables.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-tbl-on-off-props	docx/python-docx/python-docx-tbl-on-off-props.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	python-openxml/python-docx:docx:tbl-on-off-props	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/tbl-on-off-props.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-tbl-props	docx/python-docx/python-docx-tbl-props.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	python-openxml/python-docx:docx:tbl-props	yes	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/tbl-props.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-test	docx/python-docx/python-docx-test.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	python-openxml/python-docx:docx:test	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/tests/test_files/test.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-txt-font-highlight-color	docx/python-docx/python-docx-txt-font-highlight-color.docx	docx	Microsoft Office	Microsoft Office Word (AppVersion 14.0000)	python-openxml/python-docx:docx:txt-font-highlight-color	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/txt-font-highlight-color.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-docx-txt-font-props	docx/python-docx/python-docx-txt-font-props.docx	docx	Microsoft Office for Mac	Microsoft Macintosh Word (AppVersion 14.0000)	python-openxml/python-docx:docx:txt-font-props	no	upstream test corpus	https://raw.githubusercontent.com/python-openxml/python-docx/e45454602b53e8e572b179ccf1c91093ec9f4ed7/features/steps/test_files/txt-font-props.docx	MIT	python-docx test files published under the MIT license in the project repository	python-openxml/python-docx	e45454602b53e8e572b179ccf1c91093ec9f4ed7
python-pptx-cht-axis-props	pptx/python-pptx/python-pptx-cht-axis-props.pptx	pptx	Microsoft Office for Mac	Microsoft Macintosh PowerPoint (AppVersion 16.0016)	scanny/python-pptx:pptx:cht-axis-props	no	upstream test corpus	https://raw.githubusercontent.com/scanny/python-pptx/278b47b1dedd5b46ee84c286e77cdfb0bf4594be/features/steps/test_files/cht-axis-props.pptx	MIT	python-pptx test files published under the MIT license in the project repository	scanny/python-pptx	278b47b1dedd5b46ee84c286e77cdfb0bf4594be
python-pptx-cht-category-access	pptx/python-pptx/python-pptx-cht-category-access.pptx	pptx	Microsoft Office for Mac	Microsoft Macintosh PowerPoint (AppVersion 14.0000)	scanny/python-pptx:pptx:cht-category-access	yes	upstream test corpus	https://raw.githubusercontent.com/scanny/python-pptx/278b47b1dedd5b46ee84c286e77cdfb0bf4594be/features/steps/test_files/cht-category-access.pptx	MIT	python-pptx test files published under the MIT license in the project repository	scanny/python-pptx	278b47b1dedd5b46ee84c286e77cdfb0bf4594be
python-pptx-cht-chart-props	pptx/python-pptx/python-pptx-cht-chart-props.pptx	pptx	Microsoft Office for Mac	Microsoft Macintosh PowerPoint (AppVersion 14.0000)	scanny/python-pptx:pptx:cht-chart-props	no	upstream test corpus	https://raw.githubusercontent.com/scanny/python-pptx/278b47b1dedd5b46ee84c286e77cdfb0bf4594be/features/steps/test_files/cht-chart-props.pptx	MIT	python-pptx test files published under the MIT license in the project repository	scanny/python-pptx	278b47b1dedd5b46ee84c286e77cdfb0bf4594be
python-pptx-cht-chart-type	pptx/python-pptx/python-pptx-cht-chart-type.pptx	pptx	Microsoft Office for Mac	Microsoft Macintosh PowerPoint (AppVersion 14.0000)	scanny/python-pptx:pptx:cht-chart-type	no	upstream test corpus	https://raw.githubusercontent.com/scanny/python-pptx/278b47b1dedd5b46ee84c286e77cdfb0bf4594be/features/steps/test_files/cht-chart-type.pptx	MIT	python-pptx test files published under the MIT license in the project repository	scanny/python-pptx	278b47b1dedd5b46ee84c286e77cdfb0bf4594be
